2025-10-01 14:56:11.2831|0|DEBUG|LibraryManagementSystem.API.Program|init main 
2025-10-01 14:57:16.7661|0|INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executing endpoint 'HTTP: GET /scalar/scalar.aspnetcore.js' 
2025-10-01 14:57:16.7661|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2025-10-01 14:57:16.7661|2|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/2 GET https://localhost:7143/scalar/ - 200 - text/html 610.9702ms 
2025-10-01 14:57:16.8227|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS. 
2025-10-01 14:57:16.8227|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 3 with length 16384 and flags NONE. 
2025-10-01 14:57:16.8227|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 3 with length 155 and flags NONE. 
2025-10-01 14:57:16.8227|0|DEBUG|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserScriptMiddleware|Script injected: /_framework/aspnetcore-browser-refresh.js 
2025-10-01 14:57:16.8227|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. 
2025-10-01 14:57:16.8227|2|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/2 GET https://localhost:7143/_framework/aspnetcore-browser-refresh.js - 200 16539 application/javascript;+charset=utf-8 132.7053ms 
2025-10-01 14:57:16.8227|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" received HEADERS frame for stream ID 9 with length 60 and flags END_STREAM, END_HEADERS, PRIORITY. 
2025-10-01 14:57:16.8227|1|INFO|Microsoft.AspNetCore.Http.Result.StatusCodeResult|Setting HTTP status code 304. 
2025-10-01 14:57:16.8227|1|INFO|Microsoft.AspNetCore.Http.Result.StatusCodeResult|Setting HTTP status code 304. 
2025-10-01 14:57:16.8227|1|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:7143/_vs/browserLink - - - 
2025-10-01 14:57:16.8227|1|INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executed endpoint 'HTTP: GET /scalar/scalar.js' 
2025-10-01 14:57:16.8227|1|INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executed endpoint 'HTTP: GET /scalar/scalar.aspnetcore.js' 
2025-10-01 14:57:16.8227|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending HEADERS frame for stream ID 5 with length 30 and flags END_STREAM, END_HEADERS. 
2025-10-01 14:57:16.8227|2|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/2 GET https://localhost:7143/scalar/scalar.aspnetcore.js - 304 - - 137.2196ms 
2025-10-01 14:57:16.8227|2|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/2 GET https://localhost:7143/scalar/scalar.js - 304 - - 137.8696ms 
2025-10-01 14:57:16.8227|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending HEADERS frame for stream ID 7 with length 5 and flags END_STREAM, END_HEADERS. 
2025-10-01 14:57:16.8983|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending HEADERS frame for stream ID 9 with length 119 and flags END_HEADERS. 
2025-10-01 14:57:16.8983|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 9986 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 10240 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 1806 and flags NONE. 
2025-10-01 14:57:16.9015|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 9 with length 0 and flags END_STREAM. 
2025-10-01 14:57:16.9015|2|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/2 GET https://localhost:7143/_vs/browserLink - 200 - text/javascript;+charset=UTF-8 73.9859ms 
2025-10-01 14:57:17.2040|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" received HEADERS frame for stream ID 11 with length 48 and flags END_STREAM, END_HEADERS, PRIORITY. 
2025-10-01 14:57:17.2040|1|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:7143/openapi/v1.json - - - 
2025-10-01 14:57:17.2040|2|TRACE|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|All hosts are allowed. 
2025-10-01 14:57:17.2040|1001|DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|1 candidate(s) found for the request path '/openapi/v1.json' 
2025-10-01 14:57:17.2040|1005|DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|Endpoint 'HTTP: GET /openapi/{documentName}.json' with route pattern '/openapi/{documentName}.json' is valid for the request path '/openapi/v1.json' 
2025-10-01 14:57:17.2040|1|DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request matched endpoint 'HTTP: GET /openapi/{documentName}.json' 
2025-10-01 14:57:17.2040|8|TRACE|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|The endpoint does not specify the IRequestSizeLimitMetadata. 
2025-10-01 14:57:17.2040|9|DEBUG|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|AuthenticationScheme: Bearer was not authenticated. 
2025-10-01 14:57:17.2040|0|INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executing endpoint 'HTTP: GET /openapi/{documentName}.json' 
2025-10-01 14:57:17.4058|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending HEADERS frame for stream ID 11 with length 35 and flags END_HEADERS. 
2025-10-01 14:57:17.4058|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 11 with length 16384 and flags NONE. 
2025-10-01 14:57:17.4058|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 11 with length 16384 and flags NONE. 
2025-10-01 14:57:17.4058|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 11 with length 16384 and flags NONE. 
2025-10-01 14:57:17.4058|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" sending DATA frame for stream ID 11 with length 9307 and flags NONE. 
2025-10-01 14:57:17.4058|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNG0S6L6E3NM" received HEADERS frame for stream ID 13 with length 35 and flags END_STREAM, END_HEADERS, PRIORITY. 
